ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,survey_code,How much would you pay for an Amazon.com gift card valued at $50?,How much would you pay for an Amazon.com gift card valued at $50.08?,How much would you pay for an Amazon.com gift card valued at $50.45?,How much would you pay for an Amazon.com gift card valued at $49.55?,How much would you pay for an Amazon.com gift card valued at $49.92?,What is your gender?,Indicate total household income:,What is your highest level of education?,What is your age?,LocationLatitude,LocationLongitude,LocationAccuracy,,values,Question,is.$49.55,is.$49.92,is.$50,is.$50.08,is.$50.45,is.nan,TimezoneName,TimezoneId,is.Atlantic Standard Time,is.Central Standard Time,is.Eastern Standard Time,is.Greenwich Mean Time,is.Hawaii-Aleutian Standard Time,is.India Standard Time,is.Mountain Standard Time,is.Pacific Standard Time,is.Peru Standard Time,Education,is.Associates,is.Bachelor,is.College,is.Graduate,is.Highschool,is.None,gender
R_3slNSkUUtdwf14N,Default Response Set,Anonymous,,,122.174.212.41,0,2015-08-10 00:17:56,2015-08-10 00:17:59,1,53033967,,,,,,,,,,9.9833068847656,76.283294677734,-1,,NA,nan,0,0,0,0,0,1,India Standard Time,Asia/Calcutta,0,0,0,0,0,1,0,0,0,None,0,0,0,0,0,1,None
R_6RsEw0K5ypvqaG1,Default Response Set,Anonymous,,,73.48.158.137,0,2015-08-10 00:21:55,2015-08-10 00:22:13,1,11871107,30,,,,,2,50000,4,34,38.693206787109,-121.31159973145,-1,,30,$50,0,0,1,0,0,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,Bachelor,0,1,0,0,0,0,Female
R_3UHRtOdgWuJFp2J,Default Response Set,Anonymous,,,76.172.0.20,0,2015-08-10 00:29:32,2015-08-10 00:29:48,1,67786311,45,,,,,1,80000,4,30,21.326705932617,-157.81669616699,-1,,45,$50,0,0,1,0,0,0,Hawaii-Aleutian Standard Time,Pacific/Honolulu,0,0,0,0,1,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_0eQN97fCOxvXuGV,Default Response Set,Anonymous,,,12.23.120.193,0,2015-08-10 00:27:48,2015-08-10 00:30:08,1,89717577,,,30,,,2,65000,4,42,41.401901245117,-88.878402709961,-1,,30,$50.45,0,0,0,0,1,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Female
R_6VFTp08UHXz3ISp,Default Response Set,Anonymous,,,172.12.172.168,0,2015-08-10 00:46:22,2015-08-10 00:47:34,1,13900561,,50,,,,2,20000,4,27,40.91569519043,-81.133003234863,-1,,50,$50.08,0,0,0,1,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Female
R_b8ieP8HE8yNF9vD,Default Response Set,Anonymous,,,162.192.135.45,0,2015-08-10 01:05:11,2015-08-10 01:05:47,1,94303133,,50.08,,,,2,75000,3,32,41.565093994141,-81.564598083496,-1,,50.08,$50.08,0,0,0,1,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Associates,1,0,0,0,0,0,Female
R_6ytwG5hAyjiIlWl,Default Response Set,Anonymous,,,24.105.167.66,0,2015-08-10 01:51:59,2015-08-10 01:52:18,1,42663509,50,,,,,2,40000,4,44,42.970306396484,-72.279998779297,-1,,50,$50,0,0,1,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Female
R_8rhWj25m7FnaCwZ,Default Response Set,Anonymous,,,173.169.176.95,0,2015-08-10 01:56:48,2015-08-10 01:57:33,1,95631627,,,,,30,2,45000,3,46,28.271896362305,-81.743797302246,-1,,30,$49.92,0,1,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Associates,1,0,0,0,0,0,Female
R_2l9do8itmFpK753,Default Response Set,Anonymous,,,75.181.41.174,0,2015-08-10 02:15:10,2015-08-10 02:15:34,1,27052849,,,,49.55,,1,168000,4,25,35.123199462891,-80.934303283691,-1,,49.55,$49.55,1,0,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_9S3QJyi7jFVEZgh,Default Response Set,Anonymous,,,68.102.164.212,0,2015-08-10 03:15:09,2015-08-10 03:15:31,1,94923823,,,,,45.00,1,34000,2,35,37.66389465332,-97.316200256348,-1,,45.00,$49.92,0,1,0,0,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,College,0,0,1,0,0,0,Male
R_3OhhemgRt4a6o5f,Default Response Set,Anonymous,,,108.91.166.166,0,2015-08-10 04:14:31,2015-08-10 04:16:34,1,47068295,,50.00,,,,1,50000,3,38,30.634399414062,-85.594802856445,-1,,50.00,$50.08,0,0,0,1,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Associates,1,0,0,0,0,0,Male
R_6griUGTzs0IjNAN,Default Response Set,Anonymous,,,63.149.18.28,0,2015-08-10 04:49:51,2015-08-10 04:50:12,1,55900421,,,40,,,1,11000,4,33,36.635498046875,-88.282997131348,-1,,40,$50.45,0,0,0,0,1,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_6fKYSh6YR61gHQ1,Default Response Set,Anonymous,,,75.135.130.128,0,2015-08-10 04:49:46,2015-08-10 04:50:19,1,38017294,,,,,45,1,20000,2,50,45.34489440918,-84.915000915527,-1,,45,$49.92,0,1,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Male
R_4Sgn2SMXQxkz8vH,Default Response Set,Anonymous,,,24.192.62.73,0,2015-08-10 05:05:25,2015-08-10 05:05:58,1,12038222,,49,,,,1,107000,5,30,42.521606445312,-83.163299560547,-1,,49,$50.08,0,0,0,1,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Graduate,0,0,0,1,0,0,Male
R_cHe6POLeZZDfMB7,Default Response Set,Anonymous,,,76.125.33.80,0,2015-08-10 05:38:36,2015-08-10 05:39:10,1,48523514,40,,,,,2,69000,2,59,37.975296020508,-121.32440185547,-1,,40,$50,0,0,1,0,0,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,College,0,0,1,0,0,0,Female
R_aeG5KtzgqCMkjop,Default Response Set,Anonymous,,,50.245.31.177,0,2015-08-10 05:51:58,2015-08-10 05:52:12,1,49871479,,,,,49.92,1,98000,4,33,42.549301147461,-71.255798339844,-1,,49.92,$49.92,0,1,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_b16cevorgwC4Gc5,Default Response Set,Anonymous,,,24.73.83.158,0,2015-08-10 06:13:35,2015-08-10 06:14:08,1,50893545,,50,,,,1,110000,4,46,27.911193847656,-82.755096435547,-1,,50,$50.08,0,0,0,1,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_3DGvwVLkHnSgHkh,Default Response Set,Anonymous,,,20.139.66.64,0,2015-08-10 06:15:27,2015-08-10 06:15:33,1,33902142,,,,,,,,,,20,77,-1,,NA,nan,0,0,0,0,0,1,India Standard Time,Asia/Calcutta,0,0,0,0,0,1,0,0,0,None,0,0,0,0,0,1,None
R_5BX3aG0UtRffmwB,Default Response Set,Anonymous,,,199.115.115.213,0,2015-08-10 06:16:01,2015-08-10 06:16:40,1,62797069,,,45,,,1,25000,5,28,38.793197631836,-77.536598205566,-1,,45,$50.45,0,0,0,0,1,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Graduate,0,0,0,1,0,0,Male
R_6V8lA0khO189hVH,Default Response Set,Anonymous,,,66.194.51.226,0,2015-08-10 06:22:21,2015-08-10 06:25:05,1,15228253,,,45.00,,,1,70000,2,43,42.14599609375,-76.090896606445,-1,,45.00,$50.45,0,0,0,0,1,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Male
R_b45k2X6MWHNfUrP,Default Response Set,Anonymous,,,76.236.14.160,0,2015-08-10 06:31:48,2015-08-10 06:32:14,1,28020854,,,50,,,1,15000,2,36,43.118804931641,-85.494300842285,-1,,50,$50.45,0,0,0,0,1,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Male
R_0v6bKrfDD5ulHfL,Default Response Set,Anonymous,,,204.16.9.53,0,2015-08-10 06:39:45,2015-08-10 06:39:49,1,28145014,,,,,,,,,,17.300003051758,-62.716697692871,-1,,NA,nan,0,0,0,0,0,1,Atlantic Standard Time,America/St_Kitts,1,0,0,0,0,0,0,0,0,None,0,0,0,0,0,1,None
R_3JM7qxdk4NXHnw1,Default Response Set,Anonymous,,,63.137.150.235,0,2015-08-10 07:01:31,2015-08-10 07:02:31,1,22371174,50,,,,,2,50000,4,39,38.649993896484,-90.533401489258,-1,,50,$50,0,0,1,0,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Female
R_724EyUnuXmZA9Hn,Default Response Set,Anonymous,,,24.115.141.72,0,2015-08-10 07:03:18,2015-08-10 07:03:36,1,79120881,,,,49,,2,57000,4,33,41.071502685547,-75.127799987793,-1,,49,$49.55,1,0,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Female
R_dgybKfWdCd7kmQR,Default Response Set,Anonymous,,,74.161.96.10,0,2015-08-10 07:09:23,2015-08-10 07:10:06,1,77255895,,,50,,,2,79000,5,69,25.658599853516,-80.356796264648,-1,,50,$50.45,0,0,0,0,1,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Graduate,0,0,0,1,0,0,Female
R_eezhItqobqUqiEJ,Default Response Set,Anonymous,,,71.226.81.47,0,2015-08-10 07:10:01,2015-08-10 07:10:24,1,63716103,,,50.45,,,2,43000,3,59,29.130401611328,-82.538299560547,-1,,50.45,$50.45,0,0,0,0,1,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Associates,1,0,0,0,0,0,Female
R_5ss9cBjsJX8bODj,Default Response Set,Anonymous,,,73.17.16.91,0,2015-08-10 07:12:47,2015-08-10 07:13:18,1,84727805,,40,,,,2,50000,5,54,42.22380065918,-72.640899658203,-1,,40,$50.08,0,0,0,1,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Graduate,0,0,0,1,0,0,Female
R_dmnhGpcw5ZAzGg5,Default Response Set,Anonymous,,,73.185.34.182,0,2015-08-10 07:13:15,2015-08-10 07:13:36,1,83786132,,,40,,,1,37500,4,45,39.730392456055,-122.33789825439,-1,,40,$50.45,0,0,0,0,1,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,Bachelor,0,1,0,0,0,0,Male
R_4NhCCMt8GAXXux7,Default Response Set,Anonymous,,,72.10.90.71,0,2015-08-10 07:13:35,2015-08-10 07:15:10,1,30507028,,,47.00,,,2,58000,4,38,32.414306640625,-82.090400695801,-1,,47.00,$50.45,0,0,0,0,1,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Female
R_b3GSH2iwQrMtbXD,Default Response Set,Anonymous,,,24.154.177.53,0,2015-08-10 07:22:01,2015-08-10 07:22:32,1,23651593,,,,50,,2,12000,4,29,40.914001464844,-79.931999206543,-1,,50,$49.55,1,0,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Female
R_dgqN0KeUpSwNwbP,Default Response Set,Anonymous,,,71.170.47.194,0,2015-08-10 07:24:42,2015-08-10 07:25:08,1,54084175,,,,,35,1,5000,2,35,33.220092773438,-97.150199890137,-1,,35,$49.92,0,1,0,0,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,College,0,0,1,0,0,0,Male
R_dms40BYdEMi76QZ,Default Response Set,Anonymous,,,45.47.93.121,0,2015-08-10 07:27:31,2015-08-10 07:27:57,1,16390937,,50.08,,,,2,59000,4,34,43.176498413086,-76.363998413086,-1,,50.08,$50.08,0,0,0,1,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Female
R_25dt83xk4ATWDn7,Default Response Set,Anonymous,,,162.216.46.42,0,2015-08-10 07:35:19,2015-08-10 07:35:35,1,74851890,,,,,45,1,35000,4,23,33.036193847656,-96.671203613281,-1,,45,$49.92,0,1,0,0,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_el0SrjceNw2wHhH,Default Response Set,Anonymous,,,74.84.127.14,0,2015-08-10 07:43:04,2015-08-10 07:43:52,1,94404828,,35.00,,,,1,80000,4,30,42.527206420898,-90.774002075195,-1,,35.00,$50.08,0,0,0,1,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_268ez4F6fohyL7D,Default Response Set,Anonymous,,,76.26.175.59,0,2015-08-10 07:53:16,2015-08-10 07:53:31,1,80793131,,,,,50.00,2,135600,4,44,27.511505126953,-80.362503051758,-1,,50.00,$49.92,0,1,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Female
R_8FZV2ZquHDKiZSt,Default Response Set,Anonymous,,,184.20.83.79,0,2015-08-10 07:55:42,2015-08-10 07:56:10,1,75865646,,,,,20.00,1,30000,2,30,32.515701293945,-95.409400939941,-1,,20.00,$49.92,0,1,0,0,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,College,0,0,1,0,0,0,Male
R_eIGx1Ew1bw1QbHf,Default Response Set,Anonymous,,,199.245.199.126,0,2015-08-10 08:11:15,2015-08-10 08:11:45,1,91972020,,40,,,,2,29000,4,38,39.039306640625,-95.208702087402,-1,,40,$50.08,0,0,0,1,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Female
R_3QNFN1pOA6UdV0p,Default Response Set,Anonymous,,,172.73.117.234,0,2015-08-10 08:13:35,2015-08-10 08:13:50,1,14577779,,,40,,,1,55000,2,36,35.362503051758,-81.574096679688,-1,,40,$50.45,0,0,0,0,1,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Male
R_20nEz6EfUorirOJ,Default Response Set,Anonymous,,,107.134.67.105,0,2015-08-10 08:13:39,2015-08-10 08:13:53,1,20022744,,,,40.00,,2,90000,2,39,34.087295532227,-80.929397583008,-1,,40.00,$49.55,1,0,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Female
R_51kSOv0u7Hv5KTz,Default Response Set,Anonymous,,,70.15.117.70,0,2015-08-10 08:15:12,2015-08-10 08:15:49,1,50897751,,,30.00,,,1,45000,3,44,40.175003051758,-76.307800292969,-1,,30.00,$50.45,0,0,0,0,1,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Associates,1,0,0,0,0,0,Male
R_8faKDqCg7m0ZOLj,Default Response Set,Anonymous,,,72.22.126.30,0,2015-08-10 08:15:38,2015-08-10 08:15:55,1,92210742,,5.00,,,,2,70000,3,34,36.784698486328,-86.211898803711,-1,,5.00,$50.08,0,0,0,1,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Associates,1,0,0,0,0,0,Female
R_eu1msYnRiaqZMl7,Default Response Set,Anonymous,,,162.217.214.91,0,2015-08-10 08:15:55,2015-08-10 08:16:59,1,41842127,,,,,40,2,40000,1,52,36.784698486328,-86.211898803711,-1,,40,$49.92,0,1,0,0,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Highschool,0,0,0,0,1,0,Female
R_e3boqofYtZPK9jT,Default Response Set,Anonymous,,,24.196.164.55,0,2015-08-10 08:18:11,2015-08-10 08:18:29,1,14621244,,,45,,,1,34520,3,27,35.610000610352,-80.98819732666,-1,,45,$50.45,0,0,0,0,1,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Associates,1,0,0,0,0,0,Male
R_9zR0B49jCVKrW29,Default Response Set,Anonymous,,,69.108.68.15,0,2015-08-10 08:18:17,2015-08-10 08:18:33,1,74793867,,40,,,,1,5000,1,22,34.099502563477,-118.41429901123,-1,,40,$50.08,0,0,0,1,0,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,Highschool,0,0,0,0,1,0,Male
R_9obQTROu6FQxdY1,Default Response Set,Anonymous,,,75.118.14.22,0,2015-08-10 08:21:28,2015-08-10 08:21:47,1,39204906,45,,,,,2,50000,2,35,40.020492553711,-83.017196655273,-1,,45,$50,0,0,1,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Female
R_3wSHtbuz9xzZRQ1,Default Response Set,Anonymous,,,50.48.216.196,0,2015-08-10 08:23:22,2015-08-10 08:24:38,1,41986113,,,45.50,,,1,45000,3,25,42.832595825195,-77.309600830078,-1,,45.50,$50.45,0,0,0,0,1,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Associates,1,0,0,0,0,0,Male
R_7UO9W7fDpJRUgyF,Default Response Set,Anonymous,,,68.32.245.224,0,2015-08-10 08:28:19,2015-08-10 08:28:37,1,99874465,,,40,,,1,50000,4,38,35.998504638672,-86.780601501465,-1,,40,$50.45,0,0,0,0,1,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_a9lYMv5UP3T7iHb,Default Response Set,Anonymous,,,74.78.176.137,0,2015-08-10 08:27:53,2015-08-10 08:28:58,1,67289625,40,,,,,1,38000,3,29,44.084503173828,-70.16960144043,-1,,40,$50,0,0,1,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Associates,1,0,0,0,0,0,Male
R_aftnQ1FGl57KTZj,Default Response Set,Anonymous,,,68.55.100.127,0,2015-08-10 08:28:51,2015-08-10 08:29:07,1,90003965,,45.00,,,,1,100000,4,32,42.556304931641,-83.176902770996,-1,,45.00,$50.08,0,0,0,1,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_eXVPZyclNQ5NaSh,Default Response Set,Anonymous,,,174.28.186.165,0,2015-08-10 08:30:40,2015-08-10 08:31:01,1,41932525,,,40,,,2,100000,2,39,35.246704101562,-106.72319793701,-1,,40,$50.45,0,0,0,0,1,0,Mountain Standard Time,America/Denver,0,0,0,0,0,0,1,0,0,College,0,0,1,0,0,0,Female
R_0IfHgqTyjAM4YWV,Default Response Set,Anonymous,,,69.34.52.206,0,2015-08-10 08:32:18,2015-08-10 08:32:56,1,58244544,,,50,,,1,2000,2,40,45.126403808594,-93.459503173828,-1,,50,$50.45,0,0,0,0,1,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,College,0,0,1,0,0,0,Male
R_8o9yR3jepBGpXF3,Default Response Set,Anonymous,,,184.244.210.173,0,2015-08-10 08:38:50,2015-08-10 08:40:24,1,90230835,,,,,40,2,20000,2,28,38,-97,-1,,40,$49.92,0,1,0,0,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,College,0,0,1,0,0,0,Female
R_1NsOo2vy4CH3RYx,Default Response Set,Anonymous,,,72.201.90.10,0,2015-08-10 08:43:35,2015-08-10 08:44:19,1,34098768,,,30,,,2,80000,4,35,33.361999511719,-111.75170135498,-1,,30,$50.45,0,0,0,0,1,0,Mountain Standard Time,America/Phoenix,0,0,0,0,0,0,1,0,0,Bachelor,0,1,0,0,0,0,Female
R_bNlxZpbTFYteA0B,Default Response Set,Anonymous,,,216.167.129.76,0,2015-08-10 08:46:25,2015-08-10 08:46:42,1,38763957,,40,,,,2,50000,4,26,33.590301513672,-101.85189819336,-1,,40,$50.08,0,0,0,1,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Female
R_3L47e1trbrJk7hb,Default Response Set,Anonymous,,,137.139.88.8,0,2015-08-10 08:57:07,2015-08-10 08:57:36,1,59921810,,,25.00,,,1,90000,5,36,40.789794921875,-73.596397399902,-1,,25.00,$50.45,0,0,0,0,1,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Graduate,0,0,0,1,0,0,Male
R_7VxjlGwuR2JvscB,Default Response Set,Anonymous,,,14.99.93.185,0,2015-08-10 09:20:05,2015-08-10 09:20:12,1,79608222,,,,,,,,,,13.083297729492,80.283294677734,-1,,NA,nan,0,0,0,0,0,1,India Standard Time,Asia/Calcutta,0,0,0,0,0,1,0,0,0,None,0,0,0,0,0,1,None
R_1Loi29l4HT4Cf4N,Default Response Set,Anonymous,,,72.71.228.101,0,2015-08-10 09:22:46,2015-08-10 09:22:59,1,74105666,,,,45,,1,15000,2,26,44.111694335938,-70.391700744629,-1,,45,$49.55,1,0,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Male
R_bIogCEVHCod1qxD,Default Response Set,Anonymous,,,97.101.244.149,0,2015-08-10 09:23:37,2015-08-10 09:24:10,1,27826989,,,,,45.00,1,28500,2,54,28.681198120117,-81.276298522949,-1,,45.00,$49.92,0,1,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Male
R_b8TgTsbS1mmlFLn,Default Response Set,Anonymous,,,67.241.59.55,0,2015-08-10 09:24:11,2015-08-10 09:24:45,1,45987217,,40,,,,1,32000,3,26,43.24560546875,-75.480201721191,-1,,40,$50.08,0,0,0,1,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Associates,1,0,0,0,0,0,Male
R_88nR8t3vXniPo8t,Default Response Set,Anonymous,,,98.116.119.95,0,2015-08-10 09:26:01,2015-08-10 09:26:39,1,94018411,,,,45,,1,24250,5,37,40.639099121094,-73.898597717285,-1,,45,$49.55,1,0,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Graduate,0,0,0,1,0,0,Male
R_brAm8DMo0oKEXEp,Default Response Set,Anonymous,,,122.165.231.161,0,2015-08-10 09:32:07,2015-08-10 09:32:10,1,68687514,,,,,,,,,,10.992492675781,76.961395263672,-1,,NA,nan,0,0,0,0,0,1,India Standard Time,Asia/Calcutta,0,0,0,0,0,1,0,0,0,None,0,0,0,0,0,1,None
R_dm1ZUbeRZIVN4gt,Default Response Set,Anonymous,,,24.228.158.217,0,2015-08-10 09:31:44,2015-08-10 09:32:12,1,23859209,,,45.00,,,2,141000,4,47,41.007507324219,-74.048301696777,-1,,45.00,$50.45,0,0,0,0,1,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Female
R_5cYlMELNTQXAEux,Default Response Set,Anonymous,,,38.101.248.39,0,2015-08-10 09:32:42,2015-08-10 09:33:04,1,37715891,,,,40.00,,2,28000,4,50,34.566497802734,-84.708297729492,-1,,40.00,$49.55,1,0,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Female
R_79G9Sn7Yd4ZfOuN,Default Response Set,Anonymous,,,76.174.54.59,0,2015-08-10 09:35:56,2015-08-10 09:36:20,1,53427592,,45.00,,,,1,60000,4,27,33.831207275391,-117.60530090332,-1,,45.00,$50.08,0,0,0,1,0,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,Bachelor,0,1,0,0,0,0,Male
R_cwhjkXSRYXFm9xP,Default Response Set,Anonymous,,,69.118.42.234,0,2015-08-10 09:45:01,2015-08-10 09:45:28,1,25334253,,,50.45,,,1,30000,2,23,40.622497558594,-73.966201782227,-1,,50.45,$50.45,0,0,0,0,1,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Male
R_aW7eI9jcZnjqCwZ,Default Response Set,Anonymous,,,71.87.242.58,0,2015-08-10 10:01:03,2015-08-10 10:01:45,1,13820689,,,,40.00,,1,42000,4,55,35.097793579102,-84.911499023438,-1,,40.00,$49.55,1,0,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_eSfvWK9QWm0Zntr,Default Response Set,Anonymous,,,108.196.6.117,0,2015-08-10 10:01:29,2015-08-10 10:01:48,1,73867046,,,,,35.00,2,25000,4,25,34.744003295898,-92.423400878906,-1,,35.00,$49.92,0,1,0,0,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Female
R_2nUsa8Pib8VTMB7,Default Response Set,Anonymous,,,107.211.4.217,0,2015-08-10 10:06:50,2015-08-10 10:07:28,1,25179087,,30,,,,2,15000,2,33,27.663696289062,-97.360397338867,-1,,30,$50.08,0,0,0,1,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,College,0,0,1,0,0,0,Female
R_8kvWWC6Wc651UAR,Default Response Set,Anonymous,,,76.88.39.68,0,2015-08-10 10:10:44,2015-08-10 10:11:23,1,14516129,,,,35.00,,2,150000,4,54,32.957000732422,-117.19789886475,-1,,35.00,$49.55,1,0,0,0,0,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,Bachelor,0,1,0,0,0,0,Female
R_8dnJSXaZShILZlz,Default Response Set,Anonymous,,,71.229.46.39,0,2015-08-10 10:16:01,2015-08-10 10:16:29,1,61431368,,40,,,,2,49000,4,30,31.854598999023,-81.273803710938,-1,,40,$50.08,0,0,0,1,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Female
R_9oZuZ6dS2JwQ3Fr,Default Response Set,Anonymous,,,75.171.133.106,0,2015-08-10 10:23:26,2015-08-10 10:24:26,1,91644088,50,,,,,2,62000,4,48,39.677001953125,-104.9646987915,-1,,50,$50,0,0,1,0,0,0,Mountain Standard Time,America/Denver,0,0,0,0,0,0,1,0,0,Bachelor,0,1,0,0,0,0,Female
R_dmdaaJ9kCsRgrBz,Default Response Set,Anonymous,,,63.243.37.162,0,2015-08-10 10:24:07,2015-08-10 10:24:34,1,21944459,,,25,,,1,14500,4,57,28.618499755859,-81.433601379395,-1,,25,$50.45,0,0,0,0,1,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_9sFKpuueTs95XnL,Default Response Set,Anonymous,,,68.48.128.139,0,2015-08-10 10:38:26,2015-08-10 10:38:38,1,56220842,45,,,,,2,12000,2,21,42.942504882812,-85.616096496582,-1,,45,$50,0,0,1,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Female
R_cGzoqGxJjcrVKkt,Default Response Set,Anonymous,,,132.178.160.153,0,2015-08-10 10:47:03,2015-08-10 10:47:16,1,64597250,,,,45.00,,1,145000,5,30,43.459899902344,-116.2440032959,-1,,45.00,$49.55,1,0,0,0,0,0,Mountain Standard Time,America/Denver,0,0,0,0,0,0,1,0,0,Graduate,0,0,0,1,0,0,Male
